date,advertiser_id,advertiser_name,campaign_id,campaign_name,media_type,creative_id,creative_name,creative_size,landing_page,video_duration,country,province,video_type,device_type,demo_gender,demo_age,audience_id,audience_name,audience_type,spend,impressions,clicks,engagements,total_time_on_site,1s_time_on_site,conversions,video_started,video_completed_25,video_completed_50,video_completed_75,video_completed
2020-11-20,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,81.090607,10361,12,0,31,5,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,71.929202,9170,11,2,173,2,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,65.657784,8377,5,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,56.266178,7178,12,1,20,2,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,2.290597,260,1,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,2.330293,259,0,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.525688,208,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,1.593217,179,0,0,0,0,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,1.573997,177,1,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,1.22386,156,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,1.349469,155,0,0,0,0,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.949897,109,0,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.411674,92,0,0,0,0,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.713754,91,0,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.635108,81,0,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.407963,77,0,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.606345,77,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.354625,45,0,0,0,0,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.23918,31,0,0,0,0,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104570,Retargeting - Alberta,display,612606,Crunchy Chicken - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.095317,20,0,0,0,0,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,125.030389,29828,87,3,125,9,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,106.324076,27265,58,2,87,9,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,101.342875,27200,78,6,1741,10,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,80.084105,18866,46,2,254,10,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,144.498598,18396,47,3,377,6,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,125.826399,15987,38,7,376,12,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,117.639706,14929,30,3,125,8,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,114.206328,14608,25,1,37,2,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,102.939863,13196,24,0,5,1,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,99.442657,12681,31,3,95,7,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,85.20828,10524,18,0,20,3,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,80.134385,9724,15,2,43,3,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,80.732715,9694,26,1,37,3,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,72.152904,8709,10,1,123,5,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,69.551257,8336,11,2,43,4,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,67.524913,8167,13,0,9,1,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,39.13485,4493,12,0,10,1,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,38.309084,4400,4,0,12,1,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,30.662734,3937,4,1,99,2,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,33.024719,3767,9,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,29.497596,3498,3,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,27.081791,3461,18,1,1184,1,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,9.300716,3111,13,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,24.17433,3077,7,1,82,1,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,8.847631,2806,24,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,21.791891,2784,10,0,0,0,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,21.248698,2707,6,0,8,1,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,21.406497,2518,4,1,26,1,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,19.120996,2465,13,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,8.090244,2354,17,0,6,1,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,16.659265,1944,3,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104570,Retargeting - Alberta,display,612613,Ice Cream Treat - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,1.534869,780,3,0,0,0,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,48.880958,16947,17,1,49,2,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,93.429217,11921,8,0,4,1,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,84.311183,10773,10,1,579,3,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,75.579843,9646,16,3,3715,4,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,73.73934,9435,11,1,715,5,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,62.381626,7950,5,1,512,1,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,18.768994,7062,9,0,5,1,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,14.495352,5603,8,0,20,2,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,43.770284,5583,2,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,12.911827,4474,4,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,35.147505,4426,3,0,3,1,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,27.387014,3383,2,0,5,1,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,24.606879,3053,1,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,24.931711,3052,2,0,0,0,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,19.409437,2392,1,0,0,0,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,15.759958,1914,1,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.931251,119,0,0,0,0,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.666535,85,0,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.496507,63,0,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.455714,58,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.401256,51,0,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.40475,46,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.39542,45,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.380347,44,0,0,0,0,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.329983,42,0,0,0,0,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.272206,31,0,0,0,0,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.244789,28,0,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.06509,23,0,0,0,0,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.141325,23,0,0,0,0,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.185413,21,0,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.02757,11,0,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104570,Retargeting - Alberta,display,612609,Mega Fries - Promo,320x50,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,0.047618,9,0,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,61.236218,14335,17,1,31,4,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,24.440515,6376,13,2,49,2,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,17.628419,4689,9,1,23,1,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,5.899867,1454,4,0,0,0,0,0,0,0,0,0
2020-11-30,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,9.035006,1082,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,6.899989,866,4,0,15,2,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,7.160697,866,1,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,1.96589,597,7,0,0,0,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,4.773353,581,3,0,1,1,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,4.763992,571,1,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,Desktop,,,16588,Chill Burger Homepage Visits,Retargeting,1.264216,535,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,3.572807,431,0,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104570,Retargeting - Alberta,display,612604,Beef Burger Supreme - Promo,728x90,Find in Store - AB,0,CA,AB,,In-App,,,16588,Chill Burger Homepage Visits,Retargeting,3.107739,397,1,0,0,0,0,0,0,0,0,0
